date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:41:22	35116/35116	---M--	200	added ('OK')	image/jpeg	etag:%226077c38e-892c%22	https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-blog-img04.jpg	/Users/melvinyeo/websites/Pest%204/demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-blog-img04.jpg	(from https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/blog/overalls-with-logo-as-a-method-of-advertising/)
13:41:23	65476/65476	---M--	200	added ('OK')	image/jpeg	etag:%226077c38e-ffc4%22	https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-blog-img06.jpg	/Users/melvinyeo/websites/Pest%204/demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-blog-img06.jpg	(from https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/blog/the-main-objectives-of-the-marketer/)
13:41:24	68485/68485	---M--	200	added ('OK')	image/jpeg	etag:%226077c38e-10b85%22	https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-blog-img08.jpg	/Users/melvinyeo/websites/Pest%204/demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-blog-img08.jpg	(from https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/blog/recession-is-a-good-opportunity-to-deal-a-deathblow-to-the-competitors/)
13:41:25	136917/136917	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-header-bg.jpg	/Users/melvinyeo/websites/Pest%204/demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-header-bg.jpg	(from https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/)
13:41:25	56857/56857	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-gallery-img01-bg.jpg	/Users/melvinyeo/websites/Pest%204/demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-gallery-img01-bg.jpg	(from https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/)
13:41:25	76003/76003	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-gallery-img02-bg.jpg	/Users/melvinyeo/websites/Pest%204/demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-gallery-img02-bg.jpg	(from https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/)
13:41:26	16902/16902	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-gallery-img01.jpg	/Users/melvinyeo/websites/Pest%204/demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-gallery-img01.jpg	(from https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/)
13:41:26	17867/17867	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-gallery-img02.jpg	/Users/melvinyeo/websites/Pest%204/demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-gallery-img02.jpg	(from https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/)
13:41:26	160575/160575	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-gallery-img03-bg.jpg	/Users/melvinyeo/websites/Pest%204/demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-gallery-img03-bg.jpg	(from https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/)
13:41:26	36226/36226	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-gallery-img03.jpg	/Users/melvinyeo/websites/Pest%204/demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-gallery-img03.jpg	(from https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/)
13:41:27	87292/87292	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-gallery-img06-bg.jpg	/Users/melvinyeo/websites/Pest%204/demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-gallery-img06-bg.jpg	(from https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/)
13:41:27	96313/96313	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-gallery-img04-bg.jpg	/Users/melvinyeo/websites/Pest%204/demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-gallery-img04-bg.jpg	(from https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/)
13:41:27	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22603cf54c-6c7db%22	https://static-demo.try-builder.com/moto3/engine/350/src/mt-includes/fonts/fontawesome-webfont.svg?v=4.7.0	/Users/melvinyeo/websites/Pest%204/static-demo.try-builder.com/moto3/engine/350/src/mt-includes/fonts/fontawesome-webfont3e6e.svg	(from https://static-demo.try-builder.com/moto3/engine/350/src/mt-includes/css/assets.min.css?_build=1614607692)
13:41:27	664288/664288	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22603cf54c-a22e0%22	https://static-demo.try-builder.com/moto3/engine/350/src/mt-includes/js/website.assets.min.js?_build=1614607692	/Users/melvinyeo/websites/Pest%204/static-demo.try-builder.com/moto3/engine/350/src/mt-includes/js/website.assets.min7f13.js	(from https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/)
13:41:28	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Apr%202021%2005:41:28%20GMT	https://static-demo.try-builder.com/moto3/engine/350/src/mt-includes/css/mejs-controls.svg	/Users/melvinyeo/websites/Pest%204/static-demo.try-builder.com/moto3/engine/350/src/mt-includes/css/mejs-controls.svg	(from https://static-demo.try-builder.com/moto3/engine/350/src/mt-includes/css/assets.min.css?_build=1614607692)
13:41:29	61853/61853	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-services-img03.jpg	/Users/melvinyeo/websites/Pest%204/demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-services-img03.jpg	(from https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/about-us/)
13:41:30	24426/24426	URF---	200	added ('OK%20(cached)')	image/jpeg		https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-services-img01.jpg	/Users/melvinyeo/websites/Pest%204/demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-services-img01.jpg	(from https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/about-us/)
13:41:30	75/75	UR-MCZ	200	added ('OK')	application/json	date:Thu,%2015%20Apr%202021%2005:41:29%20GMT	https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/api.php	/Users/melvinyeo/websites/Pest%204/demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/api.json	(from https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/)
13:41:30	107845/107845	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22603cf54c-1a545%22	https://static-demo.try-builder.com/moto3/engine/350/src/mt-includes/js/website.min.js?_build=1614607692	/Users/melvinyeo/websites/Pest%204/static-demo.try-builder.com/moto3/engine/350/src/mt-includes/js/website.min7f13.js	(from https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/)
13:41:30	162/162	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2015%20Apr%202021%2005:41:30%20GMT	https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/07/mt-1103-content-bg.jpg	/Users/melvinyeo/websites/Pest%204/demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/07/mt-1103-content-bg.25.delayed	(from https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/assets/styles.css?_build=1618464900)
13:41:34	191738/191738	---M--	200	added ('OK')	image/jpeg	etag:%226077c38e-2ecfa%22	https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-content-bg02.jpg	/Users/melvinyeo/websites/Pest%204/demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/uploads/2017/11/mt-1252-content-bg02.jpg	(from https://demo.try-builder.com/site/03/00q/ma/0300qma6mdm4fxqa/mt-content/assets/styles.css?_build=1618464900)
