date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:17:30	4240/4240	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Mar%202021%2003:06:42%20GMT	https://convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon.png?auto=compress%2Cformat&fit=clip&w=120&fm=png	/Users/melvinyeo/websites/Test/convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20faviconc605.png	(from https://feathersfromtheuniverse.convertri.com/mag-qz-fftu-2-spl?fbclid=IwAR3qOPT2e8DOtPaLFuqOt32KJYcvGbcxGMG0OvVa1mnJqo6ROqmFuh8DC4M)
11:17:31	4947/4947	---M--	200	added ('OK')	image/png	date:Sat,%2027%20Feb%202021%2004:45:25%20GMT	https://convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon.png?auto=compress%2Cformat&fit=clip&w=144&fm=png	/Users/melvinyeo/websites/Test/convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon2206.png	(from https://feathersfromtheuniverse.convertri.com/mag-qz-fftu-2-spl?fbclid=IwAR3qOPT2e8DOtPaLFuqOt32KJYcvGbcxGMG0OvVa1mnJqo6ROqmFuh8DC4M)
11:17:32	5285/5285	---M--	200	added ('OK')	image/png	date:Sat,%2006%20Mar%202021%2006:33:59%20GMT	https://convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon.png?auto=compress%2Cformat&fit=clip&w=152&fm=png	/Users/melvinyeo/websites/Test/convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon5c51.png	(from https://feathersfromtheuniverse.convertri.com/mag-qz-fftu-2-spl?fbclid=IwAR3qOPT2e8DOtPaLFuqOt32KJYcvGbcxGMG0OvVa1mnJqo6ROqmFuh8DC4M)
11:17:33	6014/6014	---M--	200	added ('OK')	image/png	date:Sat,%2006%20Mar%202021%2006:33:58%20GMT	https://convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon.png?auto=compress%2Cformat&fit=clip&w=167&fm=png	/Users/melvinyeo/websites/Test/convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon8bfe.png	(from https://feathersfromtheuniverse.convertri.com/mag-qz-fftu-2-spl?fbclid=IwAR3qOPT2e8DOtPaLFuqOt32KJYcvGbcxGMG0OvVa1mnJqo6ROqmFuh8DC4M)
11:17:34	6438/6438	---M--	200	added ('OK')	image/png	date:Wed,%2003%20Mar%202021%2018:55:11%20GMT	https://convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon.png?auto=compress%2Cformat&fit=clip&w=180&fm=png	/Users/melvinyeo/websites/Test/convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicona18c.png	(from https://feathersfromtheuniverse.convertri.com/mag-qz-fftu-2-spl?fbclid=IwAR3qOPT2e8DOtPaLFuqOt32KJYcvGbcxGMG0OvVa1mnJqo6ROqmFuh8DC4M)
11:17:35	868/868	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Mar%202021%2019:30:11%20GMT	https://convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon.png?auto=compress%2Cformat&fit=clip&w=16&fm=png	/Users/melvinyeo/websites/Test/convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon3973.png	(from https://feathersfromtheuniverse.convertri.com/mag-qz-fftu-2-spl?fbclid=IwAR3qOPT2e8DOtPaLFuqOt32KJYcvGbcxGMG0OvVa1mnJqo6ROqmFuh8DC4M)
11:17:36	1782/1782	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Mar%202021%2005:45:31%20GMT	https://convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon.png?auto=compress%2Cformat&fit=clip&w=32&fm=png	/Users/melvinyeo/websites/Test/convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon381a.png	(from https://feathersfromtheuniverse.convertri.com/mag-qz-fftu-2-spl?fbclid=IwAR3qOPT2e8DOtPaLFuqOt32KJYcvGbcxGMG0OvVa1mnJqo6ROqmFuh8DC4M)
11:17:37	3814/3814	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Feb%202021%2017:07:30%20GMT	https://convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon.png?auto=compress%2Cformat&fit=clip&w=96&fm=png	/Users/melvinyeo/websites/Test/convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon1ca6.png	(from https://feathersfromtheuniverse.convertri.com/mag-qz-fftu-2-spl?fbclid=IwAR3qOPT2e8DOtPaLFuqOt32KJYcvGbcxGMG0OvVa1mnJqo6ROqmFuh8DC4M)
11:17:38	6657/6657	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Mar%202021%2005:45:31%20GMT	https://convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon.png?auto=compress%2Cformat&fit=clip&w=192&fm=png	/Users/melvinyeo/websites/Test/convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicona88e.png	(from https://feathersfromtheuniverse.convertri.com/mag-qz-fftu-2-spl?fbclid=IwAR3qOPT2e8DOtPaLFuqOt32KJYcvGbcxGMG0OvVa1mnJqo6ROqmFuh8DC4M)
11:17:39	6790/6790	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Mar%202021%2004:40:36%20GMT	https://convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon.png?auto=compress%2Cformat&fit=clip&w=194&fm=png	/Users/melvinyeo/websites/Test/convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon771d.png	(from https://feathersfromtheuniverse.convertri.com/mag-qz-fftu-2-spl?fbclid=IwAR3qOPT2e8DOtPaLFuqOt32KJYcvGbcxGMG0OvVa1mnJqo6ROqmFuh8DC4M)
11:17:40	6928/6928	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Mar%202021%2004:40:36%20GMT	https://convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon.png?auto=compress%2Cformat&fit=clip&w=196&fm=png	/Users/melvinyeo/websites/Test/convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20faviconc25d.png	(from https://feathersfromtheuniverse.convertri.com/mag-qz-fftu-2-spl?fbclid=IwAR3qOPT2e8DOtPaLFuqOt32KJYcvGbcxGMG0OvVa1mnJqo6ROqmFuh8DC4M)
11:17:41	7544/7544	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Mar%202021%2014:41:40%20GMT	https://convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon.png?auto=compress%2Cformat&fit=clip&w=228&fm=png	/Users/melvinyeo/websites/Test/convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon456b.png	(from https://feathersfromtheuniverse.convertri.com/mag-qz-fftu-2-spl?fbclid=IwAR3qOPT2e8DOtPaLFuqOt32KJYcvGbcxGMG0OvVa1mnJqo6ROqmFuh8DC4M)
11:17:42	5137/5137	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Mar%202021%2003:17:42%20GMT	https://convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon.png?auto=compress%2Cformat&fit=clip&w=150&fm=png	/Users/melvinyeo/websites/Test/convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon6299.png	(from https://feathersfromtheuniverse.convertri.com/mag-qz-fftu-2-spl?fbclid=IwAR3qOPT2e8DOtPaLFuqOt32KJYcvGbcxGMG0OvVa1mnJqo6ROqmFuh8DC4M)
11:17:43	5137/5137	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Mar%202021%2003:17:43%20GMT	https://convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon.png?auto=compress%2Cformat&fit=clip&w=310&h=150&fm=png	/Users/melvinyeo/websites/Test/convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon07c4.png	(from https://feathersfromtheuniverse.convertri.com/mag-qz-fftu-2-spl?fbclid=IwAR3qOPT2e8DOtPaLFuqOt32KJYcvGbcxGMG0OvVa1mnJqo6ROqmFuh8DC4M)
11:17:45	10771/10771	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Mar%202021%2003:17:44%20GMT	https://convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon.png?auto=compress%2Cformat&fit=clip&w=310&fm=png	/Users/melvinyeo/websites/Test/convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/e70df4f4de42f143274bc43f7562964bd70a4582/TULTM%20convertri%20favicon272e.png	(from https://feathersfromtheuniverse.convertri.com/mag-qz-fftu-2-spl?fbclid=IwAR3qOPT2e8DOtPaLFuqOt32KJYcvGbcxGMG0OvVa1mnJqo6ROqmFuh8DC4M)
11:17:46	186775/186775	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Mar%202021%2017:21:30%20GMT	https://convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/4bee1df3b5ea7ddec5e1ce5cf69719d9bb40ed7e/purple%20sunset.jpg?auto=compress&fit=crop&h=1.0&w=800	/Users/melvinyeo/websites/Test/convertri.imgix.net/d89a27e6-a5cc-11e9-99fe-0697e5ca793e/4bee1df3b5ea7ddec5e1ce5cf69719d9bb40ed7e/purple%20sunsetf158.jpg	(from https://feathersfromtheuniverse.convertri.com/mag-qz-fftu-2-spl?fbclid=IwAR3qOPT2e8DOtPaLFuqOt32KJYcvGbcxGMG0OvVa1mnJqo6ROqmFuh8DC4M)
11:17:47	31292/31292	---MCZ	200	added ('OK')	text/css	etag:W/%2217be9dd761cf8c3405ba96409cba6a26%22	https://cdn.convertri.com/cdn.min.css?v=2020-07-28-07-48-19	/Users/melvinyeo/websites/Test/cdn.convertri.com/cdn.mina829.css	(from https://feathersfromtheuniverse.convertri.com/mag-qz-fftu-2-spl?fbclid=IwAR3qOPT2e8DOtPaLFuqOt32KJYcvGbcxGMG0OvVa1mnJqo6ROqmFuh8DC4M)
11:17:49	256709/256709	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d448e71d3f0921ebe396c6844a9b2be0%22	https://cdn.convertri.com/jquery-1.12.2.min.js?v=2020-07-28-07-48-19	/Users/melvinyeo/websites/Test/cdn.convertri.com/jquery-1.12.2.mina829.js	(from https://feathersfromtheuniverse.convertri.com/mag-qz-fftu-2-spl?fbclid=IwAR3qOPT2e8DOtPaLFuqOt32KJYcvGbcxGMG0OvVa1mnJqo6ROqmFuh8DC4M)
11:17:49	281/281	---MC-	404	error ('Not%20Found')	application/xml	date:Mon,%2022%20Mar%202021%2003:17:47%20GMT	https://cdn.convertri.com/robots.txt		(from https://feathersfromtheuniverse.convertri.com/mag-qz-fftu-2-spl?fbclid=IwAR3qOPT2e8DOtPaLFuqOt32KJYcvGbcxGMG0OvVa1mnJqo6ROqmFuh8DC4M)
